route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
A,3,3_12027138,"KOSZAROWA (Szpital)",1,826263,23,1,826263
A,3,3_12027189,"KOSZAROWA (Szpital)",1,826263,21,1,826263
A,3,3_12027238,"KOSZAROWA (Szpital)",1,826263,22,1,826263
A,3,3_12027369,"KOSZAROWA (Szpital)",1,826263,2,1,826263
A,3,3_12027382,"Zajezdnia Obornicka",0,830361,2,1,830361
A,3,3_12027397,"Zajezdnia Obornicka",0,830361,3,1,830361
A,3,3_12027428,"Zajezdnia Obornicka",0,830361,5,1,830361
A,3,3_12027240,"KOSZAROWA (Szpital)",1,830925,22,1,830925
A,3,3_12027353,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,3,3_12027355,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,3,3_12027357,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,3,3_12027359,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,3,3_12027361,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,3,3_12027363,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,3,3_12027365,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,3,3_12027371,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,3,3_12027373,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,3,3_12027375,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,3,3_12027377,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,3,3_12027379,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,3,3_12027381,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,3,3_12027384,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,3,3_12027386,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,3,3_12027388,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,3,3_12027390,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,3,3_12027392,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,3,3_12027394,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,3,3_12027396,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,3,3_12027399,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,3,3_12027401,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,3,3_12027403,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,3,3_12027405,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,3,3_12027407,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,3,3_12027409,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,3,3_12027411,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,3,3_12027415,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,3,3_12027417,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,3,3_12027419,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,3,3_12027421,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,3,3_12027423,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,3,3_12027425,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,3,3_12027427,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,3,3_12027139,"KRZYKI",0,830926,23,1,830926
A,3,3_12027239,"KRZYKI",0,830926,22,1,830926
A,3,3_12027354,"KRZYKI",0,830926,1,2,830926
A,3,3_12027356,"KRZYKI",0,830926,1,2,830926
A,3,3_12027358,"KRZYKI",0,830926,1,2,830926
A,3,3_12027360,"KRZYKI",0,830926,1,2,830926
A,3,3_12027362,"KRZYKI",0,830926,1,2,830926
A,3,3_12027364,"KRZYKI",0,830926,1,2,830926
A,3,3_12027366,"KRZYKI",0,830926,1,2,830926
A,3,3_12027370,"KRZYKI",0,830926,2,1,830926
A,3,3_12027372,"KRZYKI",0,830926,2,1,830926
A,3,3_12027374,"KRZYKI",0,830926,2,1,830926
A,3,3_12027376,"KRZYKI",0,830926,2,1,830926
A,3,3_12027378,"KRZYKI",0,830926,2,1,830926
A,3,3_12027380,"KRZYKI",0,830926,2,1,830926
A,3,3_12027385,"KRZYKI",0,830926,3,1,830926
A,3,3_12027387,"KRZYKI",0,830926,3,1,830926
A,3,3_12027389,"KRZYKI",0,830926,3,1,830926
A,3,3_12027391,"KRZYKI",0,830926,3,1,830926
A,3,3_12027393,"KRZYKI",0,830926,3,1,830926
A,3,3_12027395,"KRZYKI",0,830926,3,1,830926
A,3,3_12027400,"KRZYKI",0,830926,4,1,830926
A,3,3_12027402,"KRZYKI",0,830926,4,1,830926
A,3,3_12027404,"KRZYKI",0,830926,4,1,830926
A,3,3_12027406,"KRZYKI",0,830926,4,1,830926
A,3,3_12027408,"KRZYKI",0,830926,4,1,830926
A,3,3_12027410,"KRZYKI",0,830926,4,1,830926
A,3,3_12027412,"KRZYKI",0,830926,4,1,830926
A,3,3_12027416,"KRZYKI",0,830926,5,1,830926
A,3,3_12027418,"KRZYKI",0,830926,5,1,830926
A,3,3_12027420,"KRZYKI",0,830926,5,1,830926
A,3,3_12027422,"KRZYKI",0,830926,5,1,830926
A,3,3_12027424,"KRZYKI",0,830926,5,1,830926
A,3,3_12027426,"KRZYKI",0,830926,5,1,830926
A,3,3_12027190,"KRZYKI",0,830950,21,1,830950
A,3,3_12027140,"SOŁTYSOWICE",1,830951,23,1,830951
A,3,3_12027413,"Zajezdnia Obornicka",1,830954,4,1,830954
A,3,3_12027352,"KRZYKI",0,830955,1,2,830955
A,3,3_12027383,"KRZYKI",0,830955,3,1,830955
A,3,3_12027398,"KRZYKI",0,830955,4,1,830955
A,3,3_12027414,"KRZYKI",0,830955,5,1,830955
A,4,4_12029994,"KOSZAROWA (Szpital)",1,826263,23,1,826263
A,4,4_12030041,"KOSZAROWA (Szpital)",1,826263,21,1,826263
A,4,4_12030080,"KOSZAROWA (Szpital)",1,826263,22,1,826263
A,4,4_12030218,"KOSZAROWA (Szpital)",1,826263,2,1,826263
A,4,4_12030231,"Zajezdnia Obornicka",0,830361,2,1,830361
A,4,4_12030246,"Zajezdnia Obornicka",0,830361,3,1,830361
A,4,4_12030277,"Zajezdnia Obornicka",0,830361,5,1,830361
A,4,4_12030082,"KOSZAROWA (Szpital)",1,830925,22,1,830925
A,4,4_12030202,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,4,4_12030204,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,4,4_12030206,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,4,4_12030208,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,4,4_12030210,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,4,4_12030212,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,4,4_12030214,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,4,4_12030220,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,4,4_12030222,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,4,4_12030224,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,4,4_12030226,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,4,4_12030228,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,4,4_12030230,"KOSZAROWA (Szpital)",1,830925,2,1,830925
A,4,4_12030233,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,4,4_12030235,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,4,4_12030237,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,4,4_12030239,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,4,4_12030241,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,4,4_12030243,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,4,4_12030245,"KOSZAROWA (Szpital)",1,830925,3,1,830925
A,4,4_12030248,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,4,4_12030250,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,4,4_12030252,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,4,4_12030254,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,4,4_12030256,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,4,4_12030258,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,4,4_12030260,"KOSZAROWA (Szpital)",1,830925,4,1,830925
A,4,4_12030264,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,4,4_12030266,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,4,4_12030268,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,4,4_12030270,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,4,4_12030272,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,4,4_12030274,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,4,4_12030276,"KOSZAROWA (Szpital)",1,830925,5,1,830925
A,4,4_12029995,"KRZYKI",0,830926,23,1,830926
A,4,4_12030081,"KRZYKI",0,830926,22,1,830926
A,4,4_12030203,"KRZYKI",0,830926,1,2,830926
A,4,4_12030205,"KRZYKI",0,830926,1,2,830926
A,4,4_12030207,"KRZYKI",0,830926,1,2,830926
A,4,4_12030209,"KRZYKI",0,830926,1,2,830926
A,4,4_12030211,"KRZYKI",0,830926,1,2,830926
A,4,4_12030213,"KRZYKI",0,830926,1,2,830926
A,4,4_12030215,"KRZYKI",0,830926,1,2,830926
A,4,4_12030219,"KRZYKI",0,830926,2,1,830926
A,4,4_12030221,"KRZYKI",0,830926,2,1,830926
A,4,4_12030223,"KRZYKI",0,830926,2,1,830926
A,4,4_12030225,"KRZYKI",0,830926,2,1,830926
A,4,4_12030227,"KRZYKI",0,830926,2,1,830926
A,4,4_12030229,"KRZYKI",0,830926,2,1,830926
A,4,4_12030234,"KRZYKI",0,830926,3,1,830926
A,4,4_12030236,"KRZYKI",0,830926,3,1,830926
A,4,4_12030238,"KRZYKI",0,830926,3,1,830926
A,4,4_12030240,"KRZYKI",0,830926,3,1,830926
A,4,4_12030242,"KRZYKI",0,830926,3,1,830926
A,4,4_12030244,"KRZYKI",0,830926,3,1,830926
A,4,4_12030249,"KRZYKI",0,830926,4,1,830926
A,4,4_12030251,"KRZYKI",0,830926,4,1,830926
A,4,4_12030253,"KRZYKI",0,830926,4,1,830926
A,4,4_12030255,"KRZYKI",0,830926,4,1,830926
A,4,4_12030257,"KRZYKI",0,830926,4,1,830926
A,4,4_12030259,"KRZYKI",0,830926,4,1,830926
A,4,4_12030261,"KRZYKI",0,830926,4,1,830926
A,4,4_12030265,"KRZYKI",0,830926,5,1,830926
A,4,4_12030267,"KRZYKI",0,830926,5,1,830926
A,4,4_12030269,"KRZYKI",0,830926,5,1,830926
A,4,4_12030271,"KRZYKI",0,830926,5,1,830926
A,4,4_12030273,"KRZYKI",0,830926,5,1,830926
A,4,4_12030275,"KRZYKI",0,830926,5,1,830926
A,4,4_12030042,"KRZYKI",0,830950,21,1,830950
A,4,4_12029996,"SOŁTYSOWICE",1,830951,23,1,830951
A,4,4_12030262,"Zajezdnia Obornicka",1,830954,4,1,830954
A,4,4_12030201,"KRZYKI",0,830955,1,2,830955
A,4,4_12030232,"KRZYKI",0,830955,3,1,830955
A,4,4_12030247,"KRZYKI",0,830955,4,1,830955
A,4,4_12030263,"KRZYKI",0,830955,5,1,830955
A,6,6_12042581,"KOSZAROWA (Szpital)",1,826263,23,1,826263
A,6,6_12042629,"KOSZAROWA (Szpital)",1,826263,21,1,826263
A,6,6_12042668,"KOSZAROWA (Szpital)",1,826263,22,1,826263
A,6,6_12042893,"KOSZAROWA (Szpital)",1,826263,4,2,826263
A,6,6_12042957,"KOSZAROWA (Szpital)",1,826263,9,2,826263
A,6,6_12040840,"Zajezdnia Obornicka",0,830361,8,1,830361
A,6,6_12041504,"Zajezdnia Obornicka",0,830361,15,2,830361
A,6,6_12042864,"Zajezdnia Obornicka",0,830361,1,2,830361
A,6,6_12042879,"Zajezdnia Obornicka",0,830361,2,2,830361
A,6,6_12042892,"Zajezdnia Obornicka",0,830361,3,2,830361
A,6,6_12042931,"Zajezdnia Obornicka",0,830361,6,2,830361
A,6,6_12042944,"Zajezdnia Obornicka",0,830361,7,2,830361
A,6,6_12042968,"Zajezdnia Obornicka",0,830361,9,2,830361
A,6,6_12042979,"Zajezdnia Obornicka",0,830361,10,2,830361
A,6,6_12040839,"KOSZAROWA (Szpital)",1,830925,8,1,830925
A,6,6_12041501,"KOSZAROWA (Szpital)",1,830925,15,2,830925
A,6,6_12041503,"KOSZAROWA (Szpital)",1,830925,15,2,830925
A,6,6_12042670,"KOSZAROWA (Szpital)",1,830925,22,1,830925
A,6,6_12042855,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,6,6_12042857,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,6,6_12042859,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,6,6_12042861,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,6,6_12042863,"KOSZAROWA (Szpital)",1,830925,1,2,830925
A,6,6_12042866,"KOSZAROWA (Szpital)",1,830925,2,2,830925
A,6,6_12042868,"KOSZAROWA (Szpital)",1,830925,2,2,830925
A,6,6_12042870,"KOSZAROWA (Szpital)",1,830925,2,2,830925
A,6,6_12042872,"KOSZAROWA (Szpital)",1,830925,2,2,830925
A,6,6_12042874,"KOSZAROWA (Szpital)",1,830925,2,2,830925
A,6,6_12042876,"KOSZAROWA (Szpital)",1,830925,2,2,830925
A,6,6_12042878,"KOSZAROWA (Szpital)",1,830925,2,2,830925
A,6,6_12042881,"KOSZAROWA (Szpital)",1,830925,3,2,830925
A,6,6_12042883,"KOSZAROWA (Szpital)",1,830925,3,2,830925
A,6,6_12042885,"KOSZAROWA (Szpital)",1,830925,3,2,830925
A,6,6_12042887,"KOSZAROWA (Szpital)",1,830925,3,2,830925
A,6,6_12042889,"KOSZAROWA (Szpital)",1,830925,3,2,830925
A,6,6_12042891,"KOSZAROWA (Szpital)",1,830925,3,2,830925
A,6,6_12042895,"KOSZAROWA (Szpital)",1,830925,4,2,830925
A,6,6_12042897,"KOSZAROWA (Szpital)",1,830925,4,2,830925
A,6,6_12042899,"KOSZAROWA (Szpital)",1,830925,4,2,830925
A,6,6_12042901,"KOSZAROWA (Szpital)",1,830925,4,2,830925
A,6,6_12042905,"KOSZAROWA (Szpital)",1,830925,5,2,830925
A,6,6_12042907,"KOSZAROWA (Szpital)",1,830925,5,2,830925
A,6,6_12042909,"KOSZAROWA (Szpital)",1,830925,5,2,830925
A,6,6_12042911,"KOSZAROWA (Szpital)",1,830925,5,2,830925
A,6,6_12042913,"KOSZAROWA (Szpital)",1,830925,5,2,830925
A,6,6_12042915,"KOSZAROWA (Szpital)",1,830925,5,2,830925
A,6,6_12042917,"KOSZAROWA (Szpital)",1,830925,5,2,830925
A,6,6_12042922,"KOSZAROWA (Szpital)",1,830925,6,2,830925
A,6,6_12042924,"KOSZAROWA (Szpital)",1,830925,6,2,830925
A,6,6_12042926,"KOSZAROWA (Szpital)",1,830925,6,2,830925
A,6,6_12042928,"KOSZAROWA (Szpital)",1,830925,6,2,830925
A,6,6_12042930,"KOSZAROWA (Szpital)",1,830925,6,2,830925
A,6,6_12042933,"KOSZAROWA (Szpital)",1,830925,7,2,830925
A,6,6_12042935,"KOSZAROWA (Szpital)",1,830925,7,2,830925
A,6,6_12042937,"KOSZAROWA (Szpital)",1,830925,7,2,830925
A,6,6_12042939,"KOSZAROWA (Szpital)",1,830925,7,2,830925
A,6,6_12042941,"KOSZAROWA (Szpital)",1,830925,7,2,830925
A,6,6_12042943,"KOSZAROWA (Szpital)",1,830925,7,2,830925
A,6,6_12042946,"KOSZAROWA (Szpital)",1,830925,8,2,830925
A,6,6_12042948,"KOSZAROWA (Szpital)",1,830925,8,2,830925
A,6,6_12042950,"KOSZAROWA (Szpital)",1,830925,8,2,830925
A,6,6_12042959,"KOSZAROWA (Szpital)",1,830925,9,2,830925
A,6,6_12042961,"KOSZAROWA (Szpital)",1,830925,9,2,830925
A,6,6_12042963,"KOSZAROWA (Szpital)",1,830925,9,2,830925
A,6,6_12042965,"KOSZAROWA (Szpital)",1,830925,9,2,830925
A,6,6_12042967,"KOSZAROWA (Szpital)",1,830925,9,2,830925
A,6,6_12042970,"KOSZAROWA (Szpital)",1,830925,10,2,830925
A,6,6_12042972,"KOSZAROWA (Szpital)",1,830925,10,2,830925
A,6,6_12042974,"KOSZAROWA (Szpital)",1,830925,10,2,830925
A,6,6_12042976,"KOSZAROWA (Szpital)",1,830925,10,2,830925
A,6,6_12042978,"KOSZAROWA (Szpital)",1,830925,10,2,830925
A,6,6_12042987,"KOSZAROWA (Szpital)",1,830925,11,2,830925
A,6,6_12042989,"KOSZAROWA (Szpital)",1,830925,11,2,830925
A,6,6_12042991,"KOSZAROWA (Szpital)",1,830925,11,2,830925
A,6,6_12042993,"KOSZAROWA (Szpital)",1,830925,11,2,830925
A,6,6_12042995,"KOSZAROWA (Szpital)",1,830925,11,2,830925
A,6,6_12041502,"KRZYKI",0,830926,15,2,830926
A,6,6_12042582,"KRZYKI",0,830926,23,1,830926
A,6,6_12042669,"KRZYKI",0,830926,22,1,830926
A,6,6_12042856,"KRZYKI",0,830926,1,2,830926
A,6,6_12042858,"KRZYKI",0,830926,1,2,830926
A,6,6_12042860,"KRZYKI",0,830926,1,2,830926
A,6,6_12042862,"KRZYKI",0,830926,1,2,830926
A,6,6_12042867,"KRZYKI",0,830926,2,2,830926
A,6,6_12042869,"KRZYKI",0,830926,2,2,830926
A,6,6_12042871,"KRZYKI",0,830926,2,2,830926
A,6,6_12042873,"KRZYKI",0,830926,2,2,830926
A,6,6_12042875,"KRZYKI",0,830926,2,2,830926
A,6,6_12042877,"KRZYKI",0,830926,2,2,830926
A,6,6_12042882,"KRZYKI",0,830926,3,2,830926
A,6,6_12042884,"KRZYKI",0,830926,3,2,830926
A,6,6_12042886,"KRZYKI",0,830926,3,2,830926
A,6,6_12042888,"KRZYKI",0,830926,3,2,830926
A,6,6_12042890,"KRZYKI",0,830926,3,2,830926
A,6,6_12042894,"KRZYKI",0,830926,4,2,830926
A,6,6_12042896,"KRZYKI",0,830926,4,2,830926
A,6,6_12042898,"KRZYKI",0,830926,4,2,830926
A,6,6_12042900,"KRZYKI",0,830926,4,2,830926
A,6,6_12042902,"KRZYKI",0,830926,4,2,830926
A,6,6_12042906,"KRZYKI",0,830926,5,2,830926
A,6,6_12042908,"KRZYKI",0,830926,5,2,830926
A,6,6_12042910,"KRZYKI",0,830926,5,2,830926
A,6,6_12042912,"KRZYKI",0,830926,5,2,830926
A,6,6_12042914,"KRZYKI",0,830926,5,2,830926
A,6,6_12042916,"KRZYKI",0,830926,5,2,830926
A,6,6_12042918,"KRZYKI",0,830926,5,2,830926
A,6,6_12042923,"KRZYKI",0,830926,6,2,830926
A,6,6_12042925,"KRZYKI",0,830926,6,2,830926
A,6,6_12042927,"KRZYKI",0,830926,6,2,830926
A,6,6_12042929,"KRZYKI",0,830926,6,2,830926
A,6,6_12042934,"KRZYKI",0,830926,7,2,830926
A,6,6_12042936,"KRZYKI",0,830926,7,2,830926
A,6,6_12042938,"KRZYKI",0,830926,7,2,830926
A,6,6_12042940,"KRZYKI",0,830926,7,2,830926
A,6,6_12042942,"KRZYKI",0,830926,7,2,830926
A,6,6_12042947,"KRZYKI",0,830926,8,2,830926
A,6,6_12042949,"KRZYKI",0,830926,8,2,830926
A,6,6_12042958,"KRZYKI",0,830926,9,2,830926
A,6,6_12042960,"KRZYKI",0,830926,9,2,830926
A,6,6_12042962,"KRZYKI",0,830926,9,2,830926
A,6,6_12042964,"KRZYKI",0,830926,9,2,830926
A,6,6_12042966,"KRZYKI",0,830926,9,2,830926
A,6,6_12042971,"KRZYKI",0,830926,10,2,830926
A,6,6_12042973,"KRZYKI",0,830926,10,2,830926
A,6,6_12042975,"KRZYKI",0,830926,10,2,830926
A,6,6_12042977,"KRZYKI",0,830926,10,2,830926
A,6,6_12042986,"KRZYKI",0,830926,11,2,830926
A,6,6_12042988,"KRZYKI",0,830926,11,2,830926
A,6,6_12042990,"KRZYKI",0,830926,11,2,830926
A,6,6_12042992,"KRZYKI",0,830926,11,2,830926
A,6,6_12042994,"KRZYKI",0,830926,11,2,830926
A,6,6_12042996,"KRZYKI",0,830926,11,2,830926
A,6,6_12042951,"KRZYKI",0,830949,8,2,830949
A,6,6_12042630,"KRZYKI",0,830950,21,1,830950
A,6,6_12042583,"SOŁTYSOWICE",1,830951,23,1,830951
A,6,6_12042903,"Zajezdnia Obornicka",1,830954,4,2,830954
A,6,6_12042997,"Zajezdnia Obornicka",1,830954,11,2,830954
A,6,6_12042854,"KRZYKI",0,830955,1,2,830955
A,6,6_12042865,"KRZYKI",0,830955,2,2,830955
A,6,6_12042880,"KRZYKI",0,830955,3,2,830955
A,6,6_12042904,"KRZYKI",0,830955,5,2,830955
A,6,6_12042921,"KRZYKI",0,830955,6,2,830955
A,6,6_12042932,"KRZYKI",0,830955,7,2,830955
A,6,6_12042945,"KRZYKI",0,830955,8,2,830955
A,6,6_12042969,"KRZYKI",0,830955,10,2,830955
A,6,6_12041500,"KRZYKI",0,831176,15,2,831176
D,3,3_12027439,"Zajezdnia Obornicka",0,829328,1,2,829328
D,3,3_12027453,"Zajezdnia Obornicka",0,829328,2,2,829328
D,3,3_12027468,"Zajezdnia Obornicka",0,829328,3,2,829328
D,3,3_12027481,"Zajezdnia Obornicka",0,829328,4,2,829328
D,3,3_12027508,"Zajezdnia Obornicka",0,829328,6,2,829328
D,3,3_12027522,"Zajezdnia Obornicka",0,829328,7,2,829328
D,3,3_12027545,"Zajezdnia Obornicka",0,829328,9,2,829328
D,3,3_12027557,"Zajezdnia Obornicka",0,829328,10,2,829328
D,3,3_12027124,"OSIEDLE SOBIESKIEGO",1,829330,21,1,829330
D,3,3_12027171,"OSIEDLE SOBIESKIEGO",1,829330,23,2,829330
D,3,3_12027181,"OSIEDLE SOBIESKIEGO",1,829330,24,2,829330
D,3,3_12027440,"OSIEDLE SOBIESKIEGO",1,829330,2,2,829330
D,3,3_12027482,"OSIEDLE SOBIESKIEGO",1,829330,5,2,829330
D,3,3_12027495,"OSIEDLE SOBIESKIEGO",1,829330,6,2,829330
D,3,3_12027509,"OSIEDLE SOBIESKIEGO",1,829330,7,2,829330
D,3,3_12027523,"OSIEDLE SOBIESKIEGO",1,829330,8,2,829330
D,3,3_12027534,"OSIEDLE SOBIESKIEGO",1,829330,9,2,829330
D,3,3_12027546,"OSIEDLE SOBIESKIEGO",1,829330,10,2,829330
D,3,3_12026306,"KRZYKI",1,829779,11,2,829779
D,3,3_12027430,"OSIEDLE SOBIESKIEGO",1,830183,1,2,830183
D,3,3_12027432,"OSIEDLE SOBIESKIEGO",1,830183,1,2,830183
D,3,3_12027434,"OSIEDLE SOBIESKIEGO",1,830183,1,2,830183
D,3,3_12027436,"OSIEDLE SOBIESKIEGO",1,830183,1,2,830183
D,3,3_12027438,"OSIEDLE SOBIESKIEGO",1,830183,1,2,830183
D,3,3_12027442,"OSIEDLE SOBIESKIEGO",1,830183,2,2,830183
D,3,3_12027444,"OSIEDLE SOBIESKIEGO",1,830183,2,2,830183
D,3,3_12027446,"OSIEDLE SOBIESKIEGO",1,830183,2,2,830183
D,3,3_12027448,"OSIEDLE SOBIESKIEGO",1,830183,2,2,830183
D,3,3_12027450,"OSIEDLE SOBIESKIEGO",1,830183,2,2,830183
D,3,3_12027452,"OSIEDLE SOBIESKIEGO",1,830183,2,2,830183
D,3,3_12027455,"OSIEDLE SOBIESKIEGO",1,830183,3,2,830183
D,3,3_12027457,"OSIEDLE SOBIESKIEGO",1,830183,3,2,830183
D,3,3_12027459,"OSIEDLE SOBIESKIEGO",1,830183,3,2,830183
D,3,3_12027461,"OSIEDLE SOBIESKIEGO",1,830183,3,2,830183
D,3,3_12027463,"OSIEDLE SOBIESKIEGO",1,830183,3,2,830183
D,3,3_12027465,"OSIEDLE SOBIESKIEGO",1,830183,3,2,830183
D,3,3_12027467,"OSIEDLE SOBIESKIEGO",1,830183,3,2,830183
D,3,3_12027470,"OSIEDLE SOBIESKIEGO",1,830183,4,2,830183
D,3,3_12027472,"OSIEDLE SOBIESKIEGO",1,830183,4,2,830183
D,3,3_12027474,"OSIEDLE SOBIESKIEGO",1,830183,4,2,830183
D,3,3_12027476,"OSIEDLE SOBIESKIEGO",1,830183,4,2,830183
D,3,3_12027478,"OSIEDLE SOBIESKIEGO",1,830183,4,2,830183
D,3,3_12027480,"OSIEDLE SOBIESKIEGO",1,830183,4,2,830183
D,3,3_12027484,"OSIEDLE SOBIESKIEGO",1,830183,5,2,830183
D,3,3_12027486,"OSIEDLE SOBIESKIEGO",1,830183,5,2,830183
D,3,3_12027488,"OSIEDLE SOBIESKIEGO",1,830183,5,2,830183
D,3,3_12027490,"OSIEDLE SOBIESKIEGO",1,830183,5,2,830183
D,3,3_12027492,"OSIEDLE SOBIESKIEGO",1,830183,5,2,830183
D,3,3_12027497,"OSIEDLE SOBIESKIEGO",1,830183,6,2,830183
D,3,3_12027499,"OSIEDLE SOBIESKIEGO",1,830183,6,2,830183
D,3,3_12027501,"OSIEDLE SOBIESKIEGO",1,830183,6,2,830183
D,3,3_12027503,"OSIEDLE SOBIESKIEGO",1,830183,6,2,830183
D,3,3_12027505,"OSIEDLE SOBIESKIEGO",1,830183,6,2,830183
D,3,3_12027507,"OSIEDLE SOBIESKIEGO",1,830183,6,2,830183
D,3,3_12027511,"OSIEDLE SOBIESKIEGO",1,830183,7,2,830183
D,3,3_12027513,"OSIEDLE SOBIESKIEGO",1,830183,7,2,830183
D,3,3_12027515,"OSIEDLE SOBIESKIEGO",1,830183,7,2,830183
D,3,3_12027517,"OSIEDLE SOBIESKIEGO",1,830183,7,2,830183
D,3,3_12027519,"OSIEDLE SOBIESKIEGO",1,830183,7,2,830183
D,3,3_12027521,"OSIEDLE SOBIESKIEGO",1,830183,7,2,830183
D,3,3_12027525,"OSIEDLE SOBIESKIEGO",1,830183,8,2,830183
D,3,3_12027527,"OSIEDLE SOBIESKIEGO",1,830183,8,2,830183
D,3,3_12027529,"OSIEDLE SOBIESKIEGO",1,830183,8,2,830183
D,3,3_12027531,"OSIEDLE SOBIESKIEGO",1,830183,8,2,830183
D,3,3_12027536,"OSIEDLE SOBIESKIEGO",1,830183,9,2,830183
D,3,3_12027538,"OSIEDLE SOBIESKIEGO",1,830183,9,2,830183
D,3,3_12027540,"OSIEDLE SOBIESKIEGO",1,830183,9,2,830183
D,3,3_12027542,"OSIEDLE SOBIESKIEGO",1,830183,9,2,830183
D,3,3_12027544,"OSIEDLE SOBIESKIEGO",1,830183,9,2,830183
D,3,3_12027548,"OSIEDLE SOBIESKIEGO",1,830183,10,2,830183
D,3,3_12027550,"OSIEDLE SOBIESKIEGO",1,830183,10,2,830183
D,3,3_12027552,"OSIEDLE SOBIESKIEGO",1,830183,10,2,830183
D,3,3_12027554,"OSIEDLE SOBIESKIEGO",1,830183,10,2,830183
D,3,3_12027556,"OSIEDLE SOBIESKIEGO",1,830183,10,2,830183
D,3,3_12026305,"GIEŁDOWA (Centrum Hurtu)",0,830184,11,2,830184
D,3,3_12027172,"GIEŁDOWA (Centrum Hurtu)",0,830184,23,2,830184
D,3,3_12027431,"GIEŁDOWA (Centrum Hurtu)",0,830184,1,2,830184
D,3,3_12027433,"GIEŁDOWA (Centrum Hurtu)",0,830184,1,2,830184
D,3,3_12027435,"GIEŁDOWA (Centrum Hurtu)",0,830184,1,2,830184
D,3,3_12027437,"GIEŁDOWA (Centrum Hurtu)",0,830184,1,2,830184
D,3,3_12027441,"GIEŁDOWA (Centrum Hurtu)",0,830184,2,2,830184
